Measurement_DateTime,GPS_FixQuality,GPS_lat,GPS_lon,GPS_alt,Barometer_Altitude,GPS_HDOP,GPS_NSat,GPS_SOG,GPS_COG,Barometer_Pressure,Barometer_Temperature,User_LoggerID
2024-04-18 13:49:28.000,1,40.477708,-74.268240,5.6,-28.5,0.61,12,0.97,351.98,1.01670,13.50,162
2024-04-18 13:49:28.500,1,40.477712,-74.268240,5.6,-28.6,0.61,12,0.90,355.74,1.01671,13.50,162
2024-04-18 13:49:29.000,1,40.477716,-74.268240,5.7,-28.6,0.61,12,0.85,351.93,1.01671,13.50,162
2024-04-18 13:49:29.500,1,40.477720,-74.268240,5.8,-28.7,0.61,12,0.95,347.01,1.01672,13.50,162
2024-04-18 13:49:30.000,1,40.477724,-74.268240,5.8,-28.8,0.61,12,0.70,348.42,1.01672,13.50,162
2024-04-18 13:49:30.500,1,40.477724,-74.268240,5.9,-28.8,0.61,12,0.91,2.03,1.01672,13.50,162
2024-04-18 13:49:31.000,1,40.477728,-74.268240,5.9,-28.8,0.61,12,1.03,9.17,1.01672,13.50,162
2024-04-18 13:49:31.500,1,40.477732,-74.268240,5.9,-28.6,0.61,12,0.63,9.39,1.01670,13.50,162
2024-04-18 13:49:32.000,1,40.477736,-74.268240,5.9,-28.3,0.61,12,0.55,16.29,1.01666,13.50,162
2024-04-18 13:49:32.500,1,40.477740,-74.268240,5.8,-28.4,0.61,12,0.73,5.01,1.01668,13.50,162
2024-04-18 13:49:33.000,1,40.477740,-74.268240,5.8,-28.3,0.61,12,0.62,2.41,1.01666,13.50,162
2024-04-18 13:49:33.500,1,40.477744,-74.268240,5.8,-28.3,0.59,12,0.78,2.89,1.01666,13.50,162
2024-04-18 13:49:34.000,1,40.477748,-74.268240,5.8,-28.4,0.59,12,0.89,359.40,1.01668,13.50,162
2024-04-18 13:49:34.500,1,40.477752,-74.268240,5.8,-28.6,0.59,12,0.66,1.54,1.01670,13.56,162
2024-04-18 13:49:35.000,1,40.477756,-74.268240,5.8,-28.1,0.59,12,0.64,355.40,1.01664,13.50,162
2024-04-18 13:49:35.500,1,40.477760,-74.268240,5.9,-28.4,0.59,12,0.78,350.72,1.01668,13.50,162
2024-04-18 13:49:36.000,1,40.477764,-74.268240,5.9,-28.6,0.61,12,0.66,352.69,1.01670,13.50,162
2024-04-18 13:49:36.500,1,40.477768,-74.268240,5.9,-28.4,0.59,12,0.91,349.69,1.01668,13.50,162
2024-04-18 13:49:37.000,1,40.477768,-74.268240,6.0,-28.6,0.59,12,0.69,349.81,1.01671,13.56,162
2024-04-18 13:49:37.500,1,40.477776,-74.268240,6.0,-28.2,0.61,12,0.93,349.51,1.01666,13.50,162
2024-04-18 13:49:38.000,1,40.477780,-74.268240,6.0,-28.2,0.61,12,1.04,356.42,1.01665,13.50,162
2024-04-18 13:49:38.500,1,40.477784,-74.268240,6.0,-28.5,0.59,12,0.67,357.71,1.01669,13.56,162
2024-04-18 13:49:39.000,1,40.477788,-74.268240,6.0,-28.3,0.59,12,1.00,4.64,1.01666,13.50,162
2024-04-18 13:49:39.500,1,40.477792,-74.268240,6.1,-28.1,0.59,12,1.03,1.14,1.01664,13.50,162
2024-04-18 13:49:40.000,1,40.477796,-74.268240,6.1,-28.0,0.59,12,1.04,3.43,1.01663,13.50,162
2024-04-18 13:49:40.500,1,40.477800,-74.268240,6.2,-28.4,0.59,12,0.94,3.58,1.01667,13.56,162
2024-04-18 13:49:41.000,1,40.477804,-74.268240,6.2,-28.1,0.59,12,0.97,7.63,1.01664,13.56,162
2024-04-18 13:49:41.500,1,40.477808,-74.268240,6.3,-28.4,0.59,12,1.09,4.06,1.01668,13.56,162
2024-04-18 13:49:42.000,1,40.477812,-74.268240,6.4,-27.9,0.59,12,0.93,0.65,1.01662,13.50,162
2024-04-18 13:49:42.500,1,40.477812,-74.268240,6.4,-28.3,0.59,12,0.53,356.88,1.01667,13.50,162
2024-04-18 13:49:43.000,1,40.477816,-74.268240,6.4,-28.2,0.59,12,0.76,353.99,1.01666,13.56,162
2024-04-18 13:49:43.500,1,40.477820,-74.268248,6.4,-28.1,0.59,12,0.96,351.61,1.01664,13.56,162
2024-04-18 13:49:44.000,1,40.477824,-74.268248,6.4,-28.4,0.59,12,0.72,353.90,1.01667,13.56,162
2024-04-18 13:49:44.500,1,40.477828,-74.268248,6.4,-28.4,0.59,12,0.86,355.31,1.01668,13.56,162
2024-04-18 13:49:45.000,1,40.477832,-74.268248,6.5,-28.2,0.59,12,0.91,352.10,1.01665,13.56,162
2024-04-18 13:49:45.500,1,40.477840,-74.268248,6.5,-28.2,0.59,12,0.94,353.94,1.01665,13.56,162
2024-04-18 13:49:46.000,1,40.477844,-74.268248,6.5,-28.2,0.59,12,0.95,358.72,1.01665,13.56,162
2024-04-18 13:49:46.500,1,40.477848,-74.268248,6.5,-28.2,0.59,12,1.18,5.00,1.01665,13.56,162
2024-04-18 13:49:47.000,1,40.477852,-74.268240,6.6,-28.3,0.59,12,1.12,8.89,1.01667,13.56,162
2024-04-18 13:49:47.500,1,40.477860,-74.268240,6.6,-28.0,0.59,12,1.10,10.34,1.01663,13.56,162
2024-04-18 13:49:48.000,1,40.477864,-74.268240,6.6,-28.3,0.59,12,0.98,8.78,1.01666,13.56,162
2024-04-18 13:49:48.500,1,40.477868,-74.268240,6.7,-28.1,0.59,12,0.85,7.97,1.01664,13.56,162
2024-04-18 13:49:49.000,1,40.477872,-74.268240,6.6,-28.3,0.59,12,0.68,0.69,1.01666,13.56,162
2024-04-18 13:49:49.500,1,40.477872,-74.268240,6.7,-28.0,0.59,12,0.07,0.69,1.01663,13.56,162
2024-04-18 13:49:50.000,1,40.477868,-74.268240,6.6,-28.2,0.59,12,0.34,34.91,1.01665,13.56,162
2024-04-18 13:49:50.500,1,40.477864,-74.268240,6.6,-28.2,0.59,12,1.01,151.28,1.01665,13.56,162
2024-04-18 13:49:51.000,1,40.477860,-74.268240,6.6,-28.5,0.61,12,1.07,164.27,1.01669,13.56,162
2024-04-18 13:49:51.500,1,40.477856,-74.268240,6.6,-28.2,0.61,12,1.01,171.73,1.01666,13.56,162
2024-04-18 13:49:52.000,1,40.477852,-74.268240,6.5,-28.3,0.61,12,1.04,181.07,1.01667,13.56,162
2024-04-18 13:49:52.500,1,40.477848,-74.268240,6.5,-28.4,0.61,12,0.62,182.44,1.01668,13.56,162
2024-04-18 13:49:53.000,1,40.477848,-74.268240,6.5,-28.2,0.61,12,0.04,182.44,1.01665,13.56,162
2024-04-18 13:49:53.500,1,40.477848,-74.268240,6.5,-28.0,0.61,12,0.00,182.44,1.01663,13.56,162
2024-04-18 13:49:54.000,1,40.477848,-74.268240,6.5,-28.1,0.61,12,0.06,182.44,1.01665,13.56,162
2024-04-18 13:49:54.500,1,40.477852,-74.268240,6.5,-28.1,0.61,12,0.91,56.09,1.01664,13.56,162
2024-04-18 13:49:55.000,1,40.477856,-74.268240,6.5,-28.6,0.59,12,0.57,47.53,1.01670,13.56,162
2024-04-18 13:49:55.500,1,40.477856,-74.268232,6.6,-28.1,0.59,12,0.60,50.01,1.01665,13.56,162
2024-04-18 13:49:56.000,1,40.477856,-74.268232,6.6,-28.2,0.59,12,0.69,62.29,1.01665,13.56,162
2024-04-18 13:49:56.500,1,40.477856,-74.268224,6.6,-28.4,0.59,12,0.97,94.77,1.01668,13.56,162
2024-04-18 13:49:57.000,1,40.477852,-74.268216,6.5,-28.3,0.59,12,1.25,115.38,1.01667,13.56,162
2024-04-18 13:49:57.500,1,40.477848,-74.268216,6.4,-28.4,0.59,12,1.18,127.08,1.01668,13.56,162
2024-04-18 13:49:58.000,1,40.477844,-74.268208,6.4,-28.3,0.59,12,1.34,136.96,1.01667,13.56,162
2024-04-18 13:49:58.500,1,40.477836,-74.268208,6.3,-28.8,0.59,12,1.15,143.94,1.01673,13.56,162
2024-04-18 13:49:59.000,1,40.477832,-74.268208,6.3,-28.5,0.59,12,1.14,150.28,1.01669,13.56,162
2024-04-18 13:49:59.500,1,40.477828,-74.268200,6.3,-28.4,0.59,12,0.99,149.77,1.01668,13.56,162
2024-04-18 13:50:00.000,1,40.477824,-74.268200,6.3,-28.8,0.59,12,1.05,140.46,1.01672,13.56,162
2024-04-18 13:50:00.500,1,40.477820,-74.268200,6.3,-28.6,0.59,12,1.17,135.25,1.01670,13.56,162
2024-04-18 13:50:01.000,1,40.477820,-74.268192,6.2,-28.6,0.59,12,1.02,131.77,1.01670,13.56,162
2024-04-18 13:50:01.500,1,40.477816,-74.268192,6.2,-28.6,0.59,12,1.10,134.67,1.01670,13.56,162
2024-04-18 13:50:02.000,1,40.477812,-74.268184,6.2,-28.7,0.59,12,1.05,133.14,1.01671,13.56,162
2024-04-18 13:50:02.500,1,40.477808,-74.268176,6.1,-28.6,0.59,12,0.91,130.16,1.01671,13.56,162
2024-04-18 13:50:03.000,1,40.477808,-74.268176,6.1,-28.8,0.59,12,1.25,130.02,1.01672,13.56,162
2024-04-18 13:50:03.500,1,40.477808,-74.268168,6.1,-28.8,0.59,12,0.95,125.82,1.01672,13.56,162
2024-04-18 13:50:04.000,1,40.477804,-74.268160,6.0,-28.7,0.59,12,0.94,118.01,1.01672,13.56,162
2024-04-18 13:50:04.500,1,40.477804,-74.268152,5.9,-28.5,0.59,12,1.20,106.09,1.01670,13.56,162
2024-04-18 13:50:05.000,1,40.477804,-74.268152,5.9,-29.0,0.59,12,0.99,105.55,1.01675,13.56,162
2024-04-18 13:50:05.500,1,40.477800,-74.268144,5.7,-28.7,0.59,12,1.25,106.78,1.01671,13.56,162
2024-04-18 13:50:06.000,1,40.477796,-74.268136,5.7,-28.8,0.59,12,1.28,112.92,1.01673,13.56,162
2024-04-18 13:50:06.500,1,40.477796,-74.268128,5.7,-29.2,0.59,12,1.44,113.21,1.01677,13.56,162
2024-04-18 13:50:07.000,2,40.477792,-74.268120,5.6,-29.0,0.59,12,1.15,111.94,1.01675,13.56,162
2024-04-18 13:50:07.500,2,40.477792,-74.268112,5.6,-29.0,0.59,12,1.17,110.75,1.01676,13.56,162
2024-04-18 13:50:08.000,2,40.477788,-74.268104,5.6,-29.0,0.59,12,0.82,112.13,1.01675,13.56,162
2024-04-18 13:50:08.500,2,40.477788,-74.268104,5.5,-28.6,0.59,12,1.19,109.82,1.01670,13.56,162
2024-04-18 13:50:09.000,2,40.477784,-74.268096,5.5,-28.8,0.59,12,1.20,108.80,1.01673,13.56,162
2024-04-18 13:50:09.500,2,40.477784,-74.268088,5.5,-29.2,0.59,12,1.04,112.22,1.01677,13.56,162
2024-04-18 13:50:10.000,2,40.477780,-74.268080,5.4,-28.8,0.59,12,1.11,114.11,1.01672,13.56,162
2024-04-18 13:50:10.500,2,40.477780,-74.268072,5.4,-28.7,0.59,12,1.17,116.90,1.01671,13.56,162
2024-04-18 13:50:11.000,2,40.477776,-74.268064,5.4,-29.2,0.59,12,1.26,116.66,1.01677,13.56,162
2024-04-18 13:50:11.500,2,40.477772,-74.268064,5.4,-29.4,0.59,12,1.02,118.64,1.01680,13.56,162
2024-04-18 13:50:12.000,2,40.477772,-74.268056,5.3,-29.3,0.59,12,1.05,116.18,1.01678,13.56,162
2024-04-18 13:50:12.500,2,40.477768,-74.268048,5.3,-29.3,0.59,12,0.96,123.15,1.01679,13.56,162
2024-04-18 13:50:13.000,2,40.477764,-74.268048,5.3,-29.4,0.59,12,1.12,130.03,1.01680,13.56,162
2024-04-18 13:50:13.500,2,40.477760,-74.268040,5.3,-29.3,0.59,12,1.35,133.83,1.01679,13.56,162
2024-04-18 13:50:14.000,2,40.477756,-74.268032,5.3,-29.3,0.59,12,1.21,129.69,1.01679,13.56,162
2024-04-18 13:50:14.500,2,40.477756,-74.268032,5.3,-29.3,0.59,12,0.97,124.48,1.01679,13.56,162
2024-04-18 13:50:15.000,2,40.477752,-74.268032,5.2,-29.0,0.59,12,1.01,119.67,1.01675,13.56,162
2024-04-18 13:50:15.500,2,40.477752,-74.268024,5.2,-29.2,0.59,12,1.09,115.81,1.01677,13.56,162
2024-04-18 13:50:16.000,2,40.477748,-74.268016,5.1,-29.4,0.59,12,1.10,117.27,1.01680,13.56,162
2024-04-18 13:50:16.500,2,40.477748,-74.268016,5.1,-29.4,0.59,12,1.03,117.40,1.01680,13.56,162
2024-04-18 13:50:17.000,2,40.477744,-74.268008,5.0,-29.4,0.59,12,0.82,117.89,1.01680,13.56,162
2024-04-18 13:50:17.500,2,40.477744,-74.268000,5.0,-29.4,0.59,12,0.85,117.79,1.01680,13.56,162
2024-04-18 13:50:18.000,2,40.477740,-74.268000,4.9,-29.2,0.59,12,1.09,116.40,1.01678,13.56,162
2024-04-18 13:50:18.500,2,40.477740,-74.267992,4.9,-29.4,0.59,12,0.84,113.63,1.01679,13.56,162
2024-04-18 13:50:19.000,2,40.477736,-74.267984,4.8,-29.1,0.59,12,1.05,112.73,1.01677,13.56,162
2024-04-18 13:50:19.500,2,40.477736,-74.267984,4.8,-29.4,0.59,12,1.09,114.08,1.01680,13.56,162
2024-04-18 13:50:20.000,2,40.477732,-74.267976,4.8,-29.2,0.59,12,1.28,112.14,1.01677,13.56,162
2024-04-18 13:50:20.500,2,40.477732,-74.267968,4.8,-29.4,0.59,12,1.03,111.30,1.01680,13.56,162
2024-04-18 13:50:21.000,2,40.477728,-74.267960,4.8,-29.7,0.59,12,1.27,112.85,1.01684,13.56,162
2024-04-18 13:50:21.500,2,40.477728,-74.267952,4.8,-29.3,0.59,12,1.17,112.00,1.01678,13.56,162
2024-04-18 13:50:22.000,2,40.477724,-74.267944,4.7,-29.6,0.59,12,1.34,111.11,1.01682,13.56,162
2024-04-18 13:50:22.500,2,40.477724,-74.267936,4.7,-29.9,0.59,12,1.31,111.38,1.01685,13.56,162
2024-04-18 13:50:23.000,2,40.477724,-74.267928,4.6,-29.5,0.59,12,1.30,110.77,1.01681,13.56,162
2024-04-18 13:50:23.500,2,40.477720,-74.267920,4.6,-29.5,0.59,12,1.32,112.49,1.01681,13.56,162
2024-04-18 13:50:24.000,2,40.477720,-74.267912,4.5,-29.6,0.59,12,1.27,112.89,1.01682,13.56,162
2024-04-18 13:50:24.500,2,40.477716,-74.267912,4.5,-29.5,0.59,12,1.30,112.41,1.01681,13.56,162
2024-04-18 13:50:25.000,2,40.477716,-74.267904,4.5,-29.9,0.59,12,1.29,113.40,1.01685,13.56,162
2024-04-18 13:50:25.500,2,40.477712,-74.267896,4.5,-30.2,0.59,12,1.26,112.90,1.01689,13.56,162
2024-04-18 13:50:26.000,2,40.477708,-74.267888,4.5,-29.9,0.59,12,1.30,112.82,1.01685,13.56,162
2024-04-18 13:50:26.500,2,40.477708,-74.267880,4.4,-29.7,0.59,12,1.22,108.00,1.01684,13.56,162
2024-04-18 13:50:27.000,2,40.477708,-74.267872,4.4,-29.9,0.59,12,1.13,103.09,1.01685,13.56,162
2024-04-18 13:50:27.500,2,40.477708,-74.267872,4.4,-29.6,0.59,12,1.13,93.63,1.01682,13.56,162
2024-04-18 13:50:28.000,2,40.477708,-74.267864,4.3,-29.6,0.59,12,1.15,84.71,1.01683,13.56,162
2024-04-18 13:50:28.500,2,40.477712,-74.267856,4.3,-29.8,0.59,12,1.15,74.62,1.01684,13.56,162
2024-04-18 13:50:29.000,2,40.477712,-74.267856,4.3,-30.0,0.59,12,1.08,65.29,1.01687,13.56,162
2024-04-18 13:50:29.500,2,40.477716,-74.267848,4.3,-30.0,0.59,12,1.08,55.67,1.01687,13.56,162
2024-04-18 13:50:30.000,2,40.477720,-74.267840,4.2,-30.1,0.59,12,1.09,45.05,1.01688,13.56,162
2024-04-18 13:50:30.500,2,40.477724,-74.267840,4.2,-29.9,0.59,12,1.14,33.49,1.01686,13.56,162
2024-04-18 13:50:31.000,2,40.477728,-74.267840,4.2,-30.1,0.59,12,1.08,26.06,1.01688,13.56,162
2024-04-18 13:50:31.500,2,40.477732,-74.267832,4.2,-29.7,0.59,12,1.09,21.27,1.01683,13.56,162
2024-04-18 13:50:32.000,2,40.477736,-74.267832,4.2,-29.7,0.59,12,1.21,19.33,1.01683,13.56,162
2024-04-18 13:50:32.500,2,40.477744,-74.267832,4.2,-29.9,0.59,12,1.30,19.29,1.01685,13.56,162
2024-04-18 13:50:33.000,2,40.477748,-74.267824,4.2,-30.1,0.59,12,1.33,19.48,1.01688,13.56,162
2024-04-18 13:50:33.500,2,40.477752,-74.267824,4.3,-30.2,0.59,12,0.62,19.43,1.01689,13.56,162
2024-04-18 13:50:34.000,2,40.477752,-74.267824,4.3,-30.0,0.59,12,0.05,19.43,1.01687,13.56,162
2024-04-18 13:50:34.500,2,40.477752,-74.267824,4.3,-30.3,0.59,12,0.02,19.43,1.01690,13.56,162
2024-04-18 13:50:35.000,2,40.477756,-74.267824,4.3,-30.5,0.59,12,1.16,17.79,1.01693,13.56,162
2024-04-18 13:50:35.500,2,40.477764,-74.267824,4.3,-29.9,0.59,12,1.50,16.83,1.01686,13.56,162
2024-04-18 13:50:36.000,2,40.477768,-74.267816,4.3,-29.7,0.59,12,1.58,15.57,1.01684,13.56,162
2024-04-18 13:50:36.500,2,40.477776,-74.267816,4.2,-30.1,0.59,12,1.42,14.65,1.01688,13.56,162
2024-04-18 13:50:37.000,2,40.477784,-74.267816,4.3,-30.0,0.59,12,1.31,11.77,1.01687,13.56,162
2024-04-18 13:50:37.500,2,40.477788,-74.267816,4.3,-29.9,0.59,12,1.29,10.41,1.01686,13.56,162
2024-04-18 13:50:38.000,2,40.477796,-74.267816,4.4,-30.2,0.59,12,1.26,7.93,1.01689,13.56,162
2024-04-18 13:50:38.500,2,40.477800,-74.267816,4.3,-29.7,0.61,12,1.24,6.51,1.01684,13.56,162
2024-04-18 13:50:39.000,2,40.477804,-74.267808,4.4,-30.3,0.61,12,1.09,6.16,1.01691,13.56,162
2024-04-18 13:50:39.500,2,40.477808,-74.267808,4.4,-30.0,0.61,12,1.14,5.16,1.01687,13.56,162
2024-04-18 13:50:40.000,2,40.477812,-74.267808,4.4,-29.5,0.61,12,1.10,5.29,1.01681,13.56,162
2024-04-18 13:50:40.500,2,40.477816,-74.267808,4.4,-29.8,0.61,12,1.31,5.57,1.01685,13.56,162
2024-04-18 13:50:41.000,2,40.477824,-74.267808,4.4,-29.6,0.61,12,1.43,6.26,1.01682,13.56,162
2024-04-18 13:50:41.500,2,40.477828,-74.267808,4.5,-29.9,0.61,12,1.17,6.83,1.01686,13.56,162
2024-04-18 13:50:42.000,2,40.477836,-74.267808,4.6,-29.6,0.61,12,0.94,7.44,1.01682,13.56,162
2024-04-18 13:50:42.500,2,40.477840,-74.267808,4.6,-30.1,0.61,12,0.95,7.42,1.01688,13.56,162
2024-04-18 13:50:43.000,2,40.477844,-74.267808,4.7,-30.0,0.61,12,0.85,7.80,1.01687,13.56,162
2024-04-18 13:50:43.500,2,40.477848,-74.267800,4.7,-30.0,0.61,12,0.99,9.00,1.01687,13.56,162
2024-04-18 13:50:44.000,2,40.477852,-74.267800,4.7,-29.8,0.61,12,1.13,10.30,1.01685,13.56,162
2024-04-18 13:50:44.500,2,40.477860,-74.267800,4.8,-29.8,0.61,12,1.44,11.49,1.01685,13.56,162
2024-04-18 13:50:45.000,2,40.477868,-74.267800,4.8,-29.8,0.59,12,1.58,13.12,1.01685,13.56,162
2024-04-18 13:50:45.500,2,40.477872,-74.267792,4.8,-29.8,0.59,12,1.58,13.02,1.01684,13.56,162
2024-04-18 13:50:46.000,2,40.477880,-74.267792,4.7,-30.2,0.59,12,1.63,13.25,1.01689,13.56,162
2024-04-18 13:50:46.500,2,40.477888,-74.267792,4.7,-29.6,0.59,12,1.46,12.78,1.01683,13.56,162
2024-04-18 13:50:47.000,2,40.477892,-74.267792,4.7,-29.8,0.59,12,1.63,11.83,1.01685,13.56,162
2024-04-18 13:50:47.500,2,40.477900,-74.267784,4.8,-29.8,0.59,12,1.59,9.01,1.01685,13.56,162
2024-04-18 13:50:48.000,2,40.477908,-74.267784,4.8,-29.4,0.59,12,1.67,7.50,1.01680,13.56,162
2024-04-18 13:50:48.500,2,40.477916,-74.267784,4.9,-29.5,0.59,12,1.67,3.79,1.01681,13.56,162
2024-04-18 13:50:49.000,2,40.477924,-74.267784,5.0,-29.6,0.59,12,1.64,0.70,1.01683,13.56,162
2024-04-18 13:50:49.500,2,40.477928,-74.267784,5.1,-29.5,0.59,12,1.63,356.87,1.01681,13.56,162
2024-04-18 13:50:50.000,2,40.477936,-74.267792,5.2,-29.5,0.59,12,1.49,353.73,1.01681,13.56,162
2024-04-18 13:50:50.500,2,40.477944,-74.267792,5.2,-29.1,0.59,12,1.45,350.95,1.01677,13.56,162
2024-04-18 13:50:51.000,2,40.477952,-74.267792,5.3,-29.5,0.59,12,1.50,350.08,1.01681,13.56,162
2024-04-18 13:50:51.500,2,40.477956,-74.267792,5.3,-29.5,0.59,12,1.47,345.89,1.01681,13.56,162
2024-04-18 13:50:52.000,2,40.477964,-74.267800,5.4,-29.8,0.61,12,1.47,343.93,1.01684,13.56,162
2024-04-18 13:50:52.500,2,40.477972,-74.267800,5.5,-29.8,0.61,12,1.46,341.94,1.01685,13.62,162
2024-04-18 13:50:53.000,2,40.477972,-74.267800,5.5,-29.2,0.61,12,1.18,340.00,1.01677,13.56,162
2024-04-18 13:50:53.500,2,40.477976,-74.267808,5.6,-29.4,0.61,12,1.01,340.71,1.01680,13.56,162
2024-04-18 13:50:54.000,2,40.477980,-74.267808,5.6,-29.3,0.61,12,1.03,343.89,1.01679,13.56,162
2024-04-18 13:50:54.500,2,40.477988,-74.267808,5.7,-29.4,0.61,12,1.20,349.06,1.01679,13.56,162
2024-04-18 13:50:55.000,1,40.477992,-74.267808,5.8,-29.2,0.61,12,1.26,350.65,1.01677,13.56,162
2024-04-18 13:50:55.500,1,40.478000,-74.267808,5.9,-29.4,0.61,12,1.48,351.37,1.01680,13.56,162
2024-04-18 13:50:56.000,1,40.478008,-74.267808,5.9,-29.4,0.61,12,1.41,352.98,1.01680,13.56,162
2024-04-18 13:50:56.500,1,40.478012,-74.267816,6.0,-29.5,0.61,12,1.46,351.23,1.01681,13.56,162
2024-04-18 13:50:57.000,1,40.478020,-74.267816,6.1,-29.4,0.61,12,1.44,350.51,1.01680,13.56,162
2024-04-18 13:50:57.500,1,40.478028,-74.267816,6.2,-29.1,0.61,12,1.46,348.31,1.01676,13.56,162
2024-04-18 13:50:58.000,1,40.478032,-74.267816,6.2,-29.1,0.61,12,1.44,347.78,1.01676,13.56,162
2024-04-18 13:50:58.500,1,40.478040,-74.267824,6.2,-29.2,0.61,12,1.46,347.70,1.01677,13.56,162
2024-04-18 13:50:59.000,1,40.478048,-74.267824,6.3,-29.6,0.61,12,1.45,347.21,1.01683,13.62,162
2024-04-18 13:50:59.500,1,40.478052,-74.267824,6.3,-29.4,0.61,12,1.45,346.94,1.01680,13.56,162
2024-04-18 13:51:00.000,1,40.478056,-74.267824,6.4,-29.2,0.61,12,1.48,346.29,1.01677,13.56,162
2024-04-18 13:51:00.500,1,40.478064,-74.267832,6.4,-29.2,0.61,12,1.44,346.24,1.01677,13.56,162
2024-04-18 13:51:01.000,1,40.478068,-74.267832,6.4,-29.3,0.61,12,1.39,344.33,1.01679,13.56,162
2024-04-18 13:51:01.500,1,40.478076,-74.267832,6.4,-29.1,0.61,12,1.34,343.24,1.01676,13.56,162
2024-04-18 13:51:02.000,1,40.478080,-74.267840,6.5,-29.1,0.61,12,1.38,342.03,1.01676,13.56,162
2024-04-18 13:51:02.500,1,40.478088,-74.267840,6.5,-29.1,0.61,12,1.32,341.84,1.01676,13.56,162
2024-04-18 13:51:03.000,1,40.478092,-74.267840,6.5,-29.0,0.61,12,1.31,343.19,1.01676,13.56,162
2024-04-18 13:51:03.500,1,40.478100,-74.267840,6.6,-29.0,0.61,12,1.17,342.42,1.01675,13.56,162
2024-04-18 13:51:04.000,1,40.478104,-74.267848,6.6,-29.4,0.61,12,1.04,343.81,1.01679,13.56,162
2024-04-18 13:51:04.500,1,40.478108,-74.267848,6.7,-29.0,0.61,12,0.96,345.64,1.01675,13.56,162
2024-04-18 13:51:05.000,1,40.478112,-74.267848,6.7,-28.9,0.61,12,1.19,346.00,1.01674,13.56,162
2024-04-18 13:51:05.500,1,40.478120,-74.267848,6.7,-29.3,0.61,12,1.20,345.68,1.01679,13.56,162
2024-04-18 13:51:06.000,1,40.478124,-74.267856,6.7,-29.4,0.61,12,1.02,343.30,1.01679,13.56,162
2024-04-18 13:51:06.500,1,40.478128,-74.267856,6.7,-29.0,0.61,12,1.05,341.52,1.01676,13.56,162
2024-04-18 13:51:07.000,1,40.478132,-74.267856,6.7,-28.7,0.61,12,1.07,341.70,1.01672,13.56,162
2024-04-18 13:51:07.500,1,40.478136,-74.267856,6.8,-28.9,0.61,12,1.03,341.25,1.01674,13.56,162
2024-04-18 13:51:08.000,1,40.478136,-74.267864,6.8,-29.1,0.61,12,0.99,340.39,1.01677,13.56,162
2024-04-18 13:51:08.500,1,40.478140,-74.267864,6.8,-29.1,0.61,12,0.77,339.75,1.01677,13.56,162
2024-04-18 13:51:09.000,1,40.478144,-74.267864,6.8,-29.1,0.61,12,0.83,336.57,1.01676,13.56,162
2024-04-18 13:51:09.500,1,40.478148,-74.267872,6.8,-29.3,0.59,12,0.88,336.36,1.01678,13.62,162
2024-04-18 13:51:10.000,1,40.478152,-74.267872,6.8,-28.9,0.59,12,0.92,339.42,1.01673,13.56,162
2024-04-18 13:51:10.500,1,40.478156,-74.267872,6.9,-28.8,0.59,12,0.96,336.92,1.01673,13.56,162
2024-04-18 13:51:11.000,1,40.478160,-74.267872,6.9,-28.8,0.61,12,1.11,334.21,1.01672,13.56,162
2024-04-18 13:51:11.500,1,40.478164,-74.267872,6.9,-28.9,0.61,12,1.01,332.38,1.01674,13.56,162
2024-04-18 13:51:12.000,1,40.478168,-74.267872,6.9,-29.0,0.61,12,1.01,331.11,1.01675,13.56,162
2024-04-18 13:51:12.500,1,40.478176,-74.267880,6.9,-29.0,0.61,12,1.09,333.57,1.01675,13.56,162
2024-04-18 13:51:13.000,1,40.478180,-74.267880,6.9,-29.0,0.61,12,1.10,336.19,1.01675,13.56,162
2024-04-18 13:51:13.500,1,40.478184,-74.267880,6.9,-29.3,0.61,12,1.20,337.17,1.01679,13.62,162
2024-04-18 13:51:14.000,1,40.478188,-74.267888,6.9,-29.0,0.61,12,1.23,337.71,1.01675,13.62,162
2024-04-18 13:51:14.500,1,40.478196,-74.267888,6.9,-29.2,0.61,12,1.15,338.28,1.01677,13.62,162
2024-04-18 13:51:15.000,1,40.478200,-74.267896,6.9,-29.0,0.61,12,1.17,336.84,1.01675,13.62,162
2024-04-18 13:51:15.500,1,40.478204,-74.267896,6.9,-28.9,0.61,12,0.98,335.03,1.01674,13.56,162
2024-04-18 13:51:16.000,1,40.478208,-74.267896,6.9,-28.9,0.61,12,0.90,333.61,1.01674,13.56,162
2024-04-18 13:51:16.500,1,40.478212,-74.267904,6.9,-29.0,0.61,12,0.95,333.39,1.01675,13.62,162
2024-04-18 13:51:17.000,1,40.478216,-74.267904,6.9,-28.5,0.61,12,1.03,332.30,1.01669,13.56,162
2024-04-18 13:51:17.500,1,40.478220,-74.267904,7.0,-28.9,0.61,12,1.17,332.02,1.01674,13.62,162
2024-04-18 13:51:18.000,1,40.478220,-74.267912,7.0,-28.9,0.61,12,1.10,331.69,1.01674,13.62,162
2024-04-18 13:51:18.500,1,40.478228,-74.267912,7.0,-29.0,0.61,12,1.09,331.41,1.01675,13.62,162
2024-04-18 13:51:19.000,1,40.478232,-74.267920,7.0,-28.9,0.61,12,1.18,331.06,1.01674,13.62,162
2024-04-18 13:51:19.500,1,40.478236,-74.267920,7.0,-29.0,0.61,12,1.19,330.64,1.01676,13.62,162
